29,01475,MA,42.678900,-72.047500
29,01501,MA,42.205500,-71.839100
29,01503,MA,42.384400,-71.635600
29,01504,MA,42.028700,-71.526900
29,01505,MA,42.337700,-71.731000
29,01506,MA,42.199100,-72.098900
29,01507,MA,42.137900,-71.966400
29,01508,MA,42.145900,-71.988400
29,01509,MA,42.173100,-71.978700
29,01510,MA,42.418100,-71.682800
29,01515,MA,42.219300,-72.048100
29,01516,MA,42.052800,-71.750900
29,01518,MA,42.122800,-72.117800
29,01519,MA,42.200400,-71.686800
29,01520,MA,42.342000,-71.841400
29,01521,MA,42.040300,-72.154400
29,01522,MA,42.375500,-71.870600
29,01523,MA,42.451000,-71.686800
29,01524,MA,42.237000,-71.918800
29,01525,MA,42.097300,-71.644800
29,01526,MA,42.094500,-71.747600
29,01527,MA,42.196800,-71.764400
29,01529,MA,42.033100,-71.579800
29,01531,MA,42.319800,-72.130600
29,01532,MA,42.318200,-71.646400
29,01534,MA,42.149400,-71.656400
29,01535,MA,42.266500,-72.082100
29,01536,MA,42.229700,-71.703700
29,01537,MA,42.165500,-71.886000
29,01538,MA,42.087600,-71.641200
29,01540,MA,42.112900,-71.868700
29,01541,MA,42.450800,-71.876200
29,01542,MA,42.199700,-71.906900
29,01543,MA,42.376200,-71.949000
29,01545,MA,42.284800,-71.720500
29,01546,MA,42.364800,-71.896900
29,01550,MA,42.075000,-72.035300
29,01560,MA,42.176000,-71.692700
29,01561,MA,42.443500,-71.686100
29,01562,MA,42.244100,-71.990600
29,01564,MA,42.435400,-71.775200
29,01566,MA,42.112600,-72.084200
29,01568,MA,42.175600,-71.603200
29,01569,MA,42.074400,-71.632900
29,01570,MA,42.052100,-71.848600
29,01571,MA,42.048900,-71.893200
29,01581,MA,42.267900,-71.617600
29,01583,MA,42.358400,-71.783800
29,01585,MA,42.244100,-72.151100
29,01586,MA,42.171200,-71.803700
29,01588,MA,42.115300,-71.664400
29,01590,MA,42.126600,-71.755200
29,01601,MA,42.262600,-71.802300
29,01602,MA,42.270300,-71.841700
29,01603,MA,42.245000,-71.838000
29,01604,MA,42.254100,-71.774600
29,01605,MA,42.289400,-71.788800
29,01606,MA,42.311000,-71.795800
29,01607,MA,42.230300,-71.793800
29,01608,MA,42.262400,-71.800300
29,01609,MA,42.282600,-71.827700
29,01610,MA,42.249200,-71.810800
29,01611,MA,42.237300,-71.875000
29,01612,MA,42.306600,-71.920200
29,01613,MA,42.293300,-71.802000
29,01614,MA,42.262600,-71.802300
29,01615,MA,42.262600,-71.802300
29,01653,MA,42.364800,-71.896900
29,01655,MA,42.364800,-71.896900
29,01701,MA,42.300700,-71.425500
29,01702,MA,42.282200,-71.433900
29,01703,MA,42.446400,-71.459400
29,01704,MA,42.446400,-71.459400
29,01705,MA,42.446400,-71.459400
29,01718,MA,42.485100,-71.432800
29,01719,MA,42.488400,-71.517800
29,01720,MA,42.475100,-71.448300
29,01721,MA,42.253900,-71.458300
29,01730,MA,42.484300,-71.276800
29,01731,MA,42.456700,-71.279500
29,01740,MA,42.436500,-71.607600
29,01741,MA,42.528600,-71.351900
29,01742,MA,42.456700,-71.374700
29,01745,MA,42.293400,-71.502800
29,01746,MA,42.202600,-71.436100
29,01747,MA,42.126800,-71.537600
29,01748,MA,42.219000,-71.530200
29,01749,MA,42.391800,-71.560900
29,01752,MA,42.350900,-71.543400
29,01754,MA,42.432100,-71.455000
29,01756,MA,42.096700,-71.549900
29,01757,MA,42.151100,-71.527400
29,01760,MA,42.287500,-71.357400
29,01770,MA,42.233100,-71.378700
29,01772,MA,42.293900,-71.532000
29,01773,MA,42.421700,-71.313700
29,01775,MA,42.430800,-71.515000
29,01776,MA,42.383700,-71.428200
29,01778,MA,42.348600,-71.358800
29,01784,MA,42.237600,-71.562000
29,01801,MA,42.482900,-71.157400
29,01803,MA,42.508900,-71.200400
29,01805,MA,42.504800,-71.195600
29,01810,MA,42.649600,-71.156500
29,01812,MA,42.647200,-71.184200
29,01813,MA,42.479300,-71.152300
29,01815,MA,42.479300,-71.152300
29,01821,MA,42.551900,-71.251800
29,01822,MA,42.558400,-71.268900
29,01824,MA,42.591100,-71.355600
29,01826,MA,42.676400,-71.318600
29,01827,MA,42.673900,-71.495200
29,01830,MA,42.785600,-71.072100
29,01831,MA,42.771100,-71.122100
29,01832,MA,42.779200,-71.109500
29,01833,MA,42.728100,-70.982200
29,01834,MA,42.753000,-71.027000
29,01835,MA,42.752800,-71.084300
